open,high,low,close,volume,return_pct,hl_spread_pct
3389.461028386049,3384.7769297322916,3352.344990722378,3380.1875401085485,3612363672,0.358741807903801,0.73236758931803
2409.170839375279,2425.2193718923363,2397.049497834289,2427.4208897281064,4609630266,1.3830221447461764,1.2135270521182455
2197.107608360547,2193.7798800989367,2169.4157439117835,2182.950328793265,3713362397,-0.94738492782396,1.0851656833800893
2424.157854276198,2426.5793445017352,2422.037652431773,2436.8895885890906,3287649142,0.24639981591076449,0.18464080236526328
2936.992857754806,2953.257315588591,2942.052436380839,2931.384921785091,3135121561,-0.30232998517486165,0.1927595484945282
3414.240490164751,3431.4706376625695,3403.273953933301,3430.2151901590446,3311718409,0.41987619428460904,0.7932876470946435
2660.2583752503333,2683.9312670457293,2692.3495544315206,2716.801062997961,1739815047,1.8572730036913139,-0.9404003084083693
2739.9136043213093,2762.80400899765,2734.2795757294093,2738.911462569716,4670079090,0.4717023186599278,0.8225113705126842
2058.6201516227184,2050.3736163327226,2049.3125785348752,2049.2508700540557,3720640791,-1.0471133827870411,0.4839718652183939
3591.8148943692568,3584.810437070767,3582.4817110940353,3585.84981050192,2410963394,-0.07894530439764577,-0.44948218088888675
2077.668465830551,2055.118599719791,2052.0761520559654,2035.3852357590047,2469584480,-2.860278293865204,0.08743302351547665
2547.4646047074993,2552.729448696708,2537.267249581677,2547.6783500828847,3874395905,-0.06748504884899834,0.45135911056220085
3203.3720358908545,3247.370097447074,3182.987643375876,3210.8535353664333,5480872157,0.9249996949447187,1.9256185644905086
3344.705014732589,3353.6371269250244,3323.386317114393,3328.6359067341477,4319290375,-0.25283922793792646,1.335685112014886
2612.893923511074,2642.2058846381105,2597.864622842673,2642.6459257227107,4293667804,2.020535323468117,1.9274863408423448
1989.534721618649,2027.1281999826472,1941.943083796582,1969.8404577182735,4639709246,-1.0329363926873831,3.6613798070888466
3051.3664556609892,3073.079089915875,3032.2456397290794,3058.780972054305,4092443157,0.36599569973371454,1.4567188812895266
3029.942321566469,3052.102159114909,2999.18229446462,3009.341853075589,3545119016,-1.5806963874075615,1.2626648483625107
2056.364490220893,2066.7645708726054,2026.0454078444127,2039.5447424209312,4291145381,-0.36881094014872523,1.635223593185135
2019.3803596234502,2071.209849014359,1990.7463436849853,2026.339375142903,5068370437,-0.24929333239109594,3.43235233403593
2464.1220492890593,2499.298600566305,2437.1588918624007,2468.7629540050702,5253795386,0.47485058113154904,2.497273843659132
2277.6845448700196,2304.8260727010834,2288.9370342934294,2308.1410461333217,3670297229,2.2128687696765468,0.6112090643480647
2864.221313431532,2889.908717571038,2836.6641004479998,2878.8765477907154,4990621604,-0.22112531605962768,1.6701220564229737
2207.3153437150927,2234.6623147191863,2177.3325461226127,2210.153993208583,4175072775,0.47579682248605976,1.586769280984274
2287.1926176282273,2304.8316855976673,2281.2386099356086,2294.470779550826,3064417478,0.59621496174079,0.9122385673909799
2628.0106436347237,2647.818256767178,2594.2890317758834,2629.0133457433553,3874745395,0.4281273008046918,2.127913276432639
3105.0731423005996,3136.2507922517684,3073.657899682122,3111.9968628025485,3516656796,0.5266356692398153,1.7718664579896726
3054.5419442065836,3055.220937774843,3040.91321197874,3037.662619560831,3077733571,-0.7361468965671859,0.4589275518218084
2029.3328365462162,2046.9826513155065,1986.8679699196607,2013.147682367866,4708677272,-1.0429887037212477,2.5096791654493473
3041.2287273784464,3034.413811030042,3007.942758796724,3009.930148116984,3330606914,-1.7400397507684833,0.8319387527423975
2327.416061980201,2346.483003008646,2322.047032387421,2343.3364140619583,4253690614,0.37646418181565294,1.2737817498003206
1983.8115417247684,1973.3531669292897,1951.8004106964202,1960.0205621016346,4099011994,-1.872287431087748,1.019299129200459
2107.3304004851284,2098.7801674023513,2083.8695735042165,2105.089554983483,4505416949,0.3164412381091446,0.81054634667198
2304.8776313365784,2316.22518816116,2289.927404406599,2310.419221626994,3523069211,-0.44628730570433645,0.8945237156584733
2931.0445598188417,2947.73220176029,2892.519161992988,2922.145615613169,4633244829,-0.6832800120911156,2.02363200389793
2118.12562856234,2140.4641263635704,2064.12058724177,2121.441375719559,5046649616,-0.7505888167371647,2.9457217282441914
2419.6779745003,2432.1698511319264,2417.608353239922,2421.6588331563025,3960886419,0.9790769788476843,0.455706611543474
2035.3823649818967,2065.3444476743175,2045.4173215103378,2056.662015444468,2881666508,-0.7379895334668464,0.6252029528472319
2498.7033986220076,2479.6240474858355,2506.5138412399087,2510.4499133869967,2281013508,-0.055251162870130335,-1.213428552919094
2082.7555988625136,2092.790228598775,2054.8380660841276,2082.055540037837,4228534729,0.7807205437225714,1.3339535675358003
2834.3157491266356,2819.0516499124055,2835.2739181910965,2816.5067228103594,3665354753,-0.40885238468696067,-0.4254055977473491
2447.4494273640266,2472.3903143370685,2427.9414049505085,2439.9507203574635,3941287526,-0.7387602523170017,1.80947303021378
2869.2504231595,2876.805256234728,2836.9323425038724,2854.1696146880827,3727502038,-1.0436569429109728,1.505895734625414
2698.4445963850812,2735.670026503239,2673.796125686411,2702.9264190311196,4688326975,0.9866003641176256,2.5371580968237053
2755.5256830225158,2757.8516760902403,2710.352692383683,2737.662215766511,4003416883,0.7467583922321652,1.8917789351542629
3023.478336454466,3070.18923255979,3033.181164043699,3063.968575128833,3447228957,1.5198581636490878,1.2367689920112974
2816.2576824184116,2828.1285953596935,2822.204110752171,2836.0122654900097,3567040192,0.044516898769068794,0.33355156800903096
3213.129598508533,3212.9657735208953,3187.982090203313,3176.3916477070193,3125069253,-1.6920798972607332,0.564064927962301
2531.2442549518823,2554.013098625537,2500.9052667633187,2526.143018702297,5078169673,0.19465734129632764,2.295328152446383
2977.760463214907,2981.5802487097344,2961.2119229989844,2972.603365564412,4466850233,-0.32106566878112336,0.6286457547850709
2887.9170830720027,2915.548040354784,2871.257302458751,2904.6652061230425,2934834096,0.9735674365262201,1.1593361528661437
2520.978240798326,2521.4172708330716,2532.5115855797076,2529.2066298895247,2796848988,-0.3803895981102014,-0.37471345857967636
2278.276431238359,2304.799734677017,2283.9546696380617,2314.6238668007013,3606855713,1.6778272855174534,0.6683390297363196
1986.1157329066516,2015.159238089197,1969.1784297745564,2010.138349424556,4588796819,0.8031631949570587,1.8131250559891199
1931.501114203252,1934.6868872182276,1930.8532078803096,1927.002443038536,3084432466,0.2662819476811099,0.5376405965558512
2558.685288274874,2595.033486297239,2525.8864096862417,2552.4374675013296,4824864311,-0.040876685301506704,2.5747078616729357
2289.3115033172116,2288.786053213423,2311.438497039768,2311.084943019172,3183569390,0.7694917461676078,-0.8092417004455088
2524.2916210803132,2544.839955864953,2512.686356689421,2532.871492633175,4197680825,0.7116749370381225,1.8654299510269043
1974.879501859716,1980.5561579971175,1952.8610473719589,1961.3439776715288,4526895667,-0.7442615387303545,1.3569170656130847
2178.771613371291,2199.131423548619,2157.5176534567577,2177.014304438091,4639215423,0.09063602156474329,1.702323463831137
2095.217305042644,2081.6970855950435,2098.247659679351,2086.683828977131,2073230343,-0.00784811169916413,-0.6787020910436806
2538.0088894981523,2582.9356832982503,2496.659055478997,2565.448676370441,5693681998,0.9309271847778581,3.2748996086226723
3198.850894073938,3218.9764218211444,3181.0937675313703,3198.146212310636,4053135965,0.70135020176222,1.2231838226219516
2471.682422977245,2478.190486198301,2462.6773670695707,2487.654539596565,3664058207,1.2917384187550822,0.8291079042132771
2093.5210246580464,2106.0189126079067,2062.611057759848,2089.7734003296328,3969892972,0.3212285023398542,1.8243893596224972
2848.1777997840636,2877.1590416743893,2857.1926635098316,2889.8594935934484,4388877060,1.9001117370239735,0.5757129291700549
2863.0341506516284,2873.1600585945043,2818.621080426155,2840.6386837068135,4066823206,-1.038506896343076,1.8629179506293234
2319.7351571953227,2323.8123930796523,2300.980298778517,2310.1623132862446,2561134575,0.728800297459175,0.5596651789624474
1450.2696034092403,1480.989004652622,1443.9785140618749,1474.7229888000818,4090464441,1.6247081645839299,1.6669076760624248
1781.5650128778,1796.083481787303,1759.3481565205104,1782.611039390096,4726906028,0.975284072766443,1.364536812836121
2124.1904235586026,2155.462816507606,2095.8899980739584,2136.4232388002065,5840739375,0.7650602602339672,2.608291756323074
2624.233186645434,2620.479671665382,2588.8322937423522,2587.4282672769446,5055239589,-1.9664779502781844,1.8748315413786096
2653.1828865310727,2649.1844947392615,2627.034393046576,2622.844806684708,4438194502,-0.7230104270776354,0.9175835586492835
3090.1309062118858,3109.861929740528,3064.9498575638268,3092.5132326977155,3644424655,1.2832018427590668,1.3748851807679479
2356.1876470923453,2341.5101517714497,2361.8548429508896,2341.831552411277,3770899046,-0.8749330836169813,-0.6394661966361633
1918.026739183148,1939.220361015178,1920.8086406471284,1924.971066104702,3092369756,0.3966443330714094,0.8951729726499045
2324.8617333274956,2313.425578998444,2286.5517937382006,2285.338566730799,3180600587,-0.7491091742454989,1.0479098557854463
2140.9169705526583,2138.2489809044455,2128.894899610536,2127.9080427451295,3281269387,-0.8031309885527017,0.9690518674227299
2214.137754311689,2222.0389288038687,2234.986744039139,2225.729917104778,3627703003,0.7109026137729487,0.16521015643286252
2640.6306047787193,2669.858676943804,2633.481317775724,2662.1262363743103,4090532781,1.0196327121974296,1.351129215028276
2635.5021163475894,2648.1242106858167,2657.1007007242865,2662.302349068142,3212642132,1.2805150781647339,-0.03725479421309927
2638.3158311290076,2649.0254502081575,2630.748235042284,2638.3880496508073,3082801825,0.13390184608728758,0.7973106711011992
2585.9200686025647,2615.714829367756,2587.6629993011506,2606.7186475173335,3674922876,1.4904087329857774,0.9686327914477277
2469.3479784969236,2480.8185385264305,2465.098049527112,2483.3854273116694,3761071344,-0.26505411992462413,0.7237726852844789
2904.544729344076,2892.3501495238743,2910.38101201041,2909.475235360413,3017590923,-0.06946906996687338,-0.8178519269123591
3211.049181614844,3217.507331329125,3190.5129979962167,3200.148477389119,3881159121,-0.11959916232243195,0.494742296479906
1828.4588027918157,1853.7154915866226,1804.1135928346323,1836.727417976223,4139441359,1.218532775746324,2.0304657248733315
2462.743535703043,2479.4703620223936,2459.550033574801,2463.1217958994616,4275659641,0.6187973418046165,1.0274571934490482
2406.0924718490373,2415.2827626476824,2363.257651243332,2361.100433923393,5005426084,-2.3306218399006715,2.5558414722826406
2334.343363051825,2349.2146919224924,2328.278738653442,2355.4770116363948,3527196697,0.7937450629264051,0.6550722163021134
2591.6703125156537,2579.9957438931906,2575.4685914421016,2549.55093833149,2639953298,-3.4299462046163707,0.16302911415728247
2773.029085801211,2794.9847679325308,2776.6305947937817,2799.4855088375025,3796778711,1.5248729080863128,0.7076893318126992
2498.121785793698,2499.7679756479597,2475.959723612673,2499.7218543344247,3860643288,-0.3712138544940986,0.9313090480472843
3115.9627319572846,3115.272791519036,3093.1053989895217,3106.8234906860407,3731469417,-1.0481538444291216,0.7349163202804648
2697.7047429106033,2711.7604951039707,2665.488371616414,2692.643928519363,3523853635,-0.4556534655640702,1.4903587174615613
2864.527396939719,2868.4089292112435,2845.078779042933,2870.581102507751,2866347501,0.38511031508732113,0.5659950045501586
1650.514576593331,1660.424323792368,1630.3127811437494,1632.103297873802,3799412790,-0.9489656991786674,1.2960511627839364
2493.5402344934528,2504.1451497772796,2513.6017967349144,2521.4032317848987,2450008625,1.4182076554642578,-0.23424936312554448
2004.367872489344,1983.2111657317096,1994.5955904678174,1991.3905179532817,3912381785,-0.14060905916131658,0.4184071971091902
1802.7330412557794,1805.469396976393,1795.3248732488362,1791.0794687065738,4405623630,-0.8373136055828968,1.0264546371586858
2962.7580242287286,2967.648962894993,2926.7147439678706,2932.297368043371,4213903536,-1.1616954535865947,1.3877156133306763
3363.5411619399883,3382.5524511351373,3329.902663934367,3351.8722807888757,4819733655,-0.27396307583145685,1.6751194102513902
2445.8868542417554,2434.539026700462,2421.2725084776557,2431.4424935372126,3583235159,-1.604291586424304,0.9804414067157246
2977.8188270154583,2998.8342125850454,2985.47874685677,2991.8056652633527,3092464314,0.6375273336243257,0.3066033352758784
2560.5863066567676,2589.536405412475,2534.4676671394323,2549.2290899821455,5066995077,-0.6126676988149261,2.220969628629345
2354.027404846977,2367.661971084695,2381.424282721878,2379.18188068408,2546529190,2.2593363688938353,-0.31449319332525566
2194.390714719658,2185.0589051843804,2171.438646357968,2159.5012634386217,3483897169,-1.9073526405019163,0.7707495874178376
2979.6161123070533,2983.025739150381,2983.251187985459,2980.8856276731635,3819352800,0.03920278888956866,-0.12043223916598182
2780.8975904865824,2773.920967830377,2754.884954864601,2751.135384084186,2739329483,-1.8986004374544287,0.18261468629674257
2602.1755582361347,2594.1047048441146,2585.8912235039365,2583.000870406294,3784221303,-1.3147725045338876,0.617987399443345
2620.5638965230673,2622.6413302355136,2577.076413994954,2586.927689223447,4341859481,-1.8760420083968434,1.2619711873313753
2282.751833556155,2306.604865048447,2263.6325789594803,2302.961923912744,5281046152,1.7458827102157661,1.4355581657391976
2196.982743918884,2200.01101857839,2161.8204597237805,2160.565894206586,4518192767,-1.819963938296096,1.7441021085002344
2178.252967120228,2179.903355326371,2146.7486974090166,2163.6400638060245,4400103865,-0.3665054231254691,1.3174505256516542
2441.0665749140308,2446.0286915590377,2412.040921367953,2409.5692560211755,3700960325,-2.0116750789435565,1.5254896880055948
2604.415023220888,2602.130313073394,2576.611348881911,2585.6570309855215,4661505175,-0.6675314680358948,1.4440266006344629
3154.6426843114336,3158.3001624865096,3110.9463318650423,3134.596696476229,4835167576,-1.3265473303970496,2.246333323964767
2467.407232142529,2474.599986692035,2460.934902759685,2457.464171102343,3478444697,-0.30965273377529035,0.4886500151636384
2665.1095584574646,2699.5258792454315,2635.112722132254,2663.8866095478306,5235672380,0.5619837085552587,2.4081572268140636
3096.886924788724,3133.3215052970972,3031.569307685288,3073.290538274947,5408301533,-1.6237213423726755,3.4619840127611123
2618.164172591864,2634.835267508748,2645.752892671724,2635.725626532108,2291373004,-0.1787004416413203,-0.7999427151079125
1785.3561132812886,1794.9598344413942,1740.3991602114706,1751.4014546248459,5854410414,-2.496643039018792,2.671081890621959
2867.4968579492347,2895.7422096141445,2846.4163287754636,2886.9859792588018,5160573070,1.2173088787363289,2.045605714461058
2311.194227261174,2334.5643497592764,2307.729155373228,2335.505055950153,4680303712,1.132537154081031,1.5593779509864198
2341.1542756411814,2351.6220697817853,2304.281067523528,2320.8471886864154,4039419117,-0.13034040892348467,2.005995649917498
2364.85521807993,2404.461412733781,2375.114158367276,2415.17784330463,3339664834,2.642161021710748,1.1609811108351358
2935.1888144862223,2959.534452163475,2903.840407708053,2935.4577250682855,4587757308,0.4143190072865411,2.191563883607747
2769.9337830657723,2785.97392841346,2745.373988057333,2772.1921329886623,3662074387,0.6185886981985653,1.3524684941400598
2567.8738529923553,2600.8816659936747,2537.881070850182,2576.969137249455,4489036629,0.3247658904850825,2.268680196708735
2587.4248118377213,2591.4344664050504,2595.1279959183257,2586.71518808775,3192237863,0.11132748619498321,-0.36215709290043624
2454.9557072622342,2494.7418863960497,2462.345927078718,2489.466482317963,3419100883,0.9569812563500053,1.0726549229411513
1964.5999001026694,1991.0348686372135,1960.3250875533695,1984.1121054141317,4498561025,0.7180254100579387,1.3644098931554212
2337.427055098796,2366.4350092109453,2328.261187493636,2329.7507168646684,4576643367,-1.2495062327959237,1.8059387681440526
1558.4813728268703,1548.7206392434537,1555.760585500261,1569.1124341055656,2522761475,0.523342072284531,-0.09264943076816033
2382.0154182505735,2387.0268217739713,2397.047641725999,2411.686413265132,3043213755,1.0397392899716826,-0.4781065612536034
2372.769521324864,2364.2534475131065,2364.164862405233,2350.5734055360244,3594923464,-1.16213947632302,0.5210455347643789
2694.2311378801023,2714.2538543031164,2714.1397032776918,2736.881936013299,3521017125,2.2418440311075,0.178708780337548
2462.0042118346573,2444.6566718364584,2440.0136230105536,2422.337770946754,3059451283,-1.5643457723242353,0.23538670540683987
2716.997422933956,2726.864198330196,2719.9518327112446,2715.972592624107,2703264784,-0.06471295436063648,0.2096132989072434
2885.4536575211814,2908.5664237163446,2894.153673497198,2926.6853059857185,4137597811,2.2627126663952577,0.6140233373922922
3040.9680605742456,3038.9261289771466,3066.257734675891,3051.7872448756075,2091688091,1.2174313565224992,-0.6499070309719358
2590.592276406659,2625.3939614583364,2583.6045724501555,2628.2224092337015,3885281822,1.8224088945608214,1.1356513364275485
1835.5970661846804,1878.2808074738662,1827.3121885639669,1893.1869341549127,4780348276,3.1427577493415773,2.5325714533384955
2593.1849335880884,2589.126099068375,2560.8988451398022,2568.735969604845,3756126543,-0.6982910406139801,0.9451387947545006
2273.017817866806,2320.5804473213607,2250.6857976321735,2295.0611988494,6031981010,0.9650843679400599,3.0935588842586994
3010.1456000369662,3016.705970786632,3002.234561339433,3000.852934696074,3298521671,-1.2024503822873243,0.5858995951531297
2259.7951562759945,2284.982966326821,2283.3728800976924,2299.470927956561,3933962801,3.4261314160045107,0.17332779005237764
2238.121862698606,2239.803787842188,2215.996246627544,2232.8056952580982,3447862586,-0.6829696969875614,0.8026016282549013
3121.6839601683414,3124.330624029933,3076.4861505100416,3087.915064238905,4553536255,-2.268703170870319,1.720641475888872
2794.8839493798055,2806.4608558210184,2778.87396611611,2779.243786382027,3559953276,-0.7770092314238963,0.943890067412734
2406.464822575331,2423.5504960722246,2394.112771503967,2413.1853676420537,3874637322,0.07234397246897706,1.3763262332992385
2441.593024385139,2464.8499597088266,2444.7286482118784,2459.925389504479,3020195404,1.2616296492498666,0.8418207692669931
1982.3807242538946,1961.3415227099358,1952.6973299798342,1942.3414974714972,2727228570,-2.9118658220745792,0.46712657315566486
2382.795922130049,2394.2564233028916,2320.048124690602,2350.713864189761,5134449987,-1.8904329241177384,2.9937723974431143
2514.8380145204637,2534.2692694479233,2503.7485942883563,2520.9078270939535,3577690417,-0.23712497426881746,1.2627191025654914
2420.214752933355,2426.7271187347997,2410.7583144705795,2432.383524122595,2768716160,1.6261908785833852,0.2826385396872592
2184.2274538001543,2186.87982385688,2176.933184160837,2182.462300122108,3560049790,-0.05871689676920187,0.9021695075431356
2718.1587467396303,2701.4982868151383,2679.913293483144,2659.475281258897,3642369951,-2.0251949297900547,1.175794699799492
3171.8738456785263,3204.335259396868,3181.6448461522596,3215.533108295742,4069387202,1.8412510019663306,0.5369537045149738
3015.14628796699,3047.1692793176335,2993.4241439346724,3018.5813057694495,5624210529,0.009921989715736775,1.9313568722403256
2191.204767912191,2217.7872354799633,2157.102400153098,2189.8470154019637,5561404941,-0.12627456612493176,2.435643855388618
2049.1406024803614,2047.3608351725215,2044.887135821182,2040.2012758157273,3813962180,-0.16061377901927942,0.7172929786562928
2543.2307740386923,2552.405578065603,2525.748747737156,2539.278381184593,3672640939,0.8258866758465447,0.7271937848515213
2113.950437494774,2133.5579021849176,2101.6265988756327,2111.9702292705665,3876388778,-0.15008820404948703,1.2360671023122778
2918.734050141319,2951.5623144576034,2918.545729271266,2939.387451122409,3320038564,2.303261922529317,1.1192694738754692
2031.9884551739729,2060.045254700242,2001.5149672153777,2023.0223018027173,4856118427,-0.019152214168301516,1.861831353081845
2909.6240787184543,2916.117215896151,2905.2617578711097,2901.096234189912,4344883598,0.06996896669180336,-0.01577088770682513
2553.9413911631837,2534.4570003558274,2527.4194720329747,2517.1622532440288,3759425411,-1.3902987004039513,0.6562672940243097
3098.5707290861747,3117.860098358136,3065.7863708705017,3099.9365965427496,3978354454,-0.42504557164614587,1.4194052515267774
2269.6041831004336,2277.248346860246,2293.4972178968605,2294.5132956122097,2691148781,0.47144511981866605,0.06595198210883
3261.575230099276,3301.1336634237114,3252.7741939113644,3275.856494577731,4334431451,0.872975564146785,1.8966695633772082
2311.5318099552214,2338.1707146480444,2291.0213371670807,2317.781963411516,4152003002,1.3394670628712648,1.8186205581330226
2570.125499611394,2578.305799763716,2581.2166134603262,2591.902582320103,3814696973,1.4367632260899803,-0.0400924114531928
2438.8510738200584,2457.0707996953856,2413.2103619377967,2438.660374772588,3720787066,0.45178329477916673,1.5107433532197738
2422.164219159389,2443.646174043413,2435.111789341295,2430.0945757572335,2538874259,0.5008992450714601,0.02458067012457994
2381.7817459413827,2362.520603610452,2352.022789659733,2354.866767180407,3842453129,-1.4930797884210523,0.6960231908141699
2896.620363178399,2907.2480254602415,2855.9306798964067,2861.474763007091,3937116057,-1.2027413378146614,1.9969313878407762
2406.673820624437,2448.7280316483416,2384.6097038265634,2429.1545749879497,5286855457,1.7016602083834547,2.348405403422905
2495.1905140335634,2521.6172236862963,2503.1782291324157,2529.17822561646,4308537534,0.9112648048006219,0.8475556378403208
2132.681438039945,2136.9130857163213,2107.3626669372934,2110.998165780503,5349472835,-0.819141718026194,1.495608773732182
2460.993579031324,2438.508290055876,2467.7918770754573,2447.079051845081,1960285696,-0.6244810828331503,-0.8002759992212349
3146.1156237692917,3147.187444374198,3099.109410056878,3100.1076389391774,5516171780,-2.332798745155992,1.869224469493746
