open,high,low,close,volume,return_pct
0.46955752,0.46692735,0.4695049,0.47144374,0.48600924,0.51447064
0.4695555,0.46692917,0.46950272,0.4714474,0.48601437,0.51447064
0.46955666,0.4669276,0.46950358,0.47144574,0.48601165,0.51447076
0.46955788,0.46692806,0.46950462,0.4714444,0.48601002,0.51447135
0.4695562,0.4669289,0.46950316,0.4714466,0.48601323,0.5144709
0.4695559,0.4669278,0.46950343,0.47144574,0.48601225,0.5144701
0.4695589,0.46692643,0.46950614,0.47144148,0.4860061,0.5144707
0.46955866,0.46692672,0.4695054,0.47144327,0.48600826,0.514471
0.46955815,0.4669264,0.46950498,0.47144336,0.4860084,0.51447064
0.46955764,0.46692783,0.4695049,0.4714445,0.4860102,0.51447076
0.46955752,0.46692866,0.46950495,0.47144428,0.48601013,0.514471
0.46955875,0.46692806,0.46950603,0.47144267,0.48600805,0.514471
0.4695565,0.4669282,0.4695035,0.471446,0.4860121,0.514471
0.46955675,0.46692818,0.46950358,0.47144514,0.4860115,0.5144709
0.46955615,0.46692902,0.46950343,0.47144693,0.48601356,0.51447076
0.46955577,0.4669288,0.46950287,0.4714466,0.4860132,0.5144709
0.46955815,0.4669278,0.46950537,0.47144395,0.4860094,0.5144709
0.469557,0.4669295,0.46950403,0.4714464,0.48601267,0.5144715
0.46955818,0.4669269,0.4695051,0.47144315,0.4860082,0.5144709
0.46955812,0.4669269,0.46950546,0.47144327,0.48600838,0.5144705
0.46955797,0.46692678,0.4695051,0.47144353,0.48600888,0.51447046
0.4695577,0.4669287,0.46950504,0.4714443,0.48601007,0.5144711
0.46955624,0.46692938,0.46950334,0.47144625,0.4860131,0.5144709
0.4695563,0.4669295,0.46950358,0.47144693,0.48601362,0.5144709
0.46955803,0.46692795,0.46950483,0.4714439,0.48600945,0.5144713
0.4695563,0.46692848,0.46950343,0.4714458,0.4860121,0.51447076
0.46955615,0.46692938,0.46950316,0.47144666,0.48601347,0.5144711
0.46955657,0.46692806,0.46950373,0.47144538,0.48601153,0.51447064
0.4695584,0.46692795,0.4695053,0.47144407,0.48600945,0.5144713
0.46955812,0.46692765,0.46950492,0.4714443,0.4860098,0.5144711
0.46955684,0.4669287,0.4695039,0.47144598,0.4860121,0.5144711
0.46955732,0.4669271,0.4695043,0.47144374,0.4860094,0.5144706
0.4695569,0.46692938,0.46950445,0.4714454,0.48601165,0.5144711
0.46955663,0.4669287,0.46950376,0.47144622,0.48601267,0.5144708
0.4695585,0.46692702,0.46950546,0.47144318,0.4860082,0.5144709
0.4695569,0.46692833,0.46950394,0.471445,0.48601097,0.514471
0.4695569,0.46692792,0.4695042,0.47144488,0.48601073,0.5144707
0.4695574,0.46692854,0.46950442,0.47144493,0.4860109,0.51447123
0.46955812,0.4669274,0.46950483,0.47144362,0.48600882,0.51447135
0.46955758,0.4669282,0.46950498,0.47144347,0.4860094,0.5144708
0.46955657,0.4669282,0.46950412,0.47144514,0.48601124,0.5144704
0.46955737,0.46692815,0.4695044,0.47144476,0.48601043,0.51447123
0.46955678,0.46692806,0.46950397,0.47144455,0.48601076,0.51447064
0.46955636,0.4669295,0.46950367,0.47144634,0.48601303,0.514471
0.46955806,0.466927,0.46950546,0.47144315,0.4860083,0.51447064
0.46955642,0.4669287,0.4695035,0.47144666,0.48601305,0.5144709
0.46955743,0.46692804,0.46950442,0.47144505,0.48601088,0.514471
0.46955764,0.4669276,0.46950498,0.47144404,0.48600963,0.51447076
0.469556,0.46692967,0.46950358,0.47144675,0.48601335,0.514471
0.4695562,0.46692964,0.46950355,0.471446,0.4860129,0.5144709
0.46955732,0.46692917,0.46950436,0.47144622,0.48601234,0.51447123
0.4695584,0.46692657,0.46950552,0.47144192,0.48600683,0.51447076
0.46955875,0.46692562,0.469506,0.47144192,0.48600638,0.5144704
0.4695576,0.46692806,0.46950498,0.47144362,0.4860094,0.51447076
0.46955904,0.46692646,0.46950614,0.47144142,0.48600605,0.514471
0.46955663,0.46692857,0.4695037,0.47144574,0.48601195,0.5144709
0.4695575,0.46692792,0.46950442,0.47144434,0.48600993,0.5144711
0.46955803,0.46692678,0.46950537,0.47144222,0.48600736,0.51447064
0.4695574,0.46692798,0.46950457,0.4714441,0.4860099,0.5144708
0.469558,0.46692717,0.4695047,0.47144353,0.48600873,0.51447123
0.46955624,0.46692875,0.46950322,0.47144663,0.4860133,0.5144708
0.4695576,0.46692806,0.4695049,0.47144362,0.48600945,0.5144709
0.46955568,0.46692833,0.4695029,0.47144634,0.48601282,0.5144705
0.46955806,0.466927,0.46950504,0.47144368,0.48600888,0.51447093
0.4695567,0.4669295,0.46950376,0.4714459,0.48601255,0.51447123
0.46955585,0.4669281,0.46950343,0.471446,0.48601246,0.51447034
0.46955603,0.46692997,0.46950316,0.47144705,0.48601398,0.51447123
0.46955612,0.46692958,0.46950305,0.47144675,0.4860136,0.51447123
0.46955636,0.46692917,0.46950394,0.4714464,0.4860129,0.51447076
0.4695569,0.46692917,0.4695037,0.47144613,0.48601237,0.5144714
0.4695584,0.46692902,0.4695054,0.471444,0.48600975,0.51447153
0.4695567,0.46692848,0.46950382,0.47144535,0.48601165,0.5144709
0.4695565,0.4669278,0.4695038,0.47144553,0.4860117,0.51447034
0.4695577,0.46692806,0.4695045,0.4714444,0.48601002,0.51447135
0.46955732,0.4669282,0.4695044,0.47144496,0.48601076,0.5144711
0.46955642,0.4669295,0.46950367,0.47144693,0.48601356,0.51447093
0.46955636,0.46692935,0.46950364,0.47144663,0.4860133,0.5144709
0.4695589,0.46692726,0.46950552,0.47144282,0.4860078,0.5144714
0.46955523,0.4669299,0.46950257,0.47144836,0.4860155,0.5144708
0.46955824,0.4669276,0.46950522,0.471443,0.48600852,0.514471
0.46955824,0.46692875,0.46950528,0.47144422,0.48600978,0.51447153
0.46955675,0.4669278,0.46950427,0.47144398,0.48601013,0.51447034
0.46955532,0.46692827,0.4695028,0.4714468,0.48601338,0.51447034
0.46955946,0.4669267,0.4695066,0.47144115,0.48600578,0.5144709
0.4695577,0.46692878,0.46950492,0.47144467,0.4860105,0.5144713
0.46955803,0.46692684,0.4695054,0.47144294,0.4860082,0.51447046
0.4695554,0.4669289,0.46950296,0.47144702,0.48601404,0.5144702
0.46955812,0.4669271,0.4695053,0.4714432,0.48600838,0.5144709
0.46955836,0.46692732,0.4695053,0.47144312,0.48600826,0.5144711
0.46955693,0.46692917,0.46950445,0.4714452,0.48601133,0.5144711
0.46955693,0.46692878,0.469504,0.4714451,0.4860114,0.5144711
0.46955845,0.4669259,0.4695059,0.47144145,0.48600614,0.5144703
0.46955624,0.46692944,0.4695034,0.47144693,0.48601353,0.514471
0.4695558,0.46692833,0.46950284,0.47144708,0.4860136,0.51447064
0.4695583,0.46692845,0.46950504,0.47144413,0.48600963,0.5144715
0.46955574,0.4669293,0.4695029,0.47144726,0.4860143,0.51447076
0.46955866,0.46692637,0.46950585,0.47144225,0.48600695,0.51447064
0.46955824,0.46692804,0.46950552,0.47144377,0.48600924,0.5144711
0.46955636,0.46692878,0.46950328,0.47144634,0.48601288,0.514471
0.46955833,0.46692765,0.46950498,0.47144404,0.4860094,0.51447135
0.46955737,0.46692902,0.4695045,0.47144553,0.48601156,0.51447123
0.46955562,0.4669288,0.46950325,0.47144598,0.48601273,0.51447034
0.46955684,0.46692964,0.46950358,0.47144622,0.48601285,0.5144714
0.4695576,0.46692827,0.46950442,0.47144482,0.48601055,0.51447135
0.46955806,0.4669295,0.46950474,0.47144523,0.4860112,0.5144718
0.46955612,0.46692732,0.46950376,0.47144467,0.48601082,0.51447
0.46955556,0.4669288,0.46950302,0.47144654,0.48601323,0.5144706
0.46955702,0.4669277,0.46950403,0.47144476,0.48601067,0.5144707
0.4695587,0.46692786,0.469506,0.471443,0.48600826,0.51447105
0.46955916,0.4669263,0.46950582,0.4714418,0.48600635,0.5144711
0.46955773,0.46692806,0.46950477,0.47144476,0.4860104,0.5144711
0.46955663,0.46692723,0.4695043,0.4714434,0.48600933,0.51447016
0.46955913,0.46692637,0.46950638,0.47144133,0.48600593,0.51447076
0.46955627,0.4669286,0.46950376,0.47144547,0.4860119,0.51447064
0.4695559,0.4669293,0.46950343,0.4714464,0.48601314,0.51447076
0.46955726,0.4669287,0.46950462,0.47144476,0.48601076,0.5144709
0.46955937,0.46692622,0.46950635,0.47144115,0.48600566,0.5144709
0.46955854,0.46692732,0.46950555,0.47144294,0.48600802,0.51447123
0.4695587,0.4669274,0.4695058,0.4714431,0.4860082,0.514471
0.46955845,0.4669278,0.46950552,0.47144315,0.48600844,0.5144711
0.46955565,0.46692884,0.46950305,0.4714468,0.48601362,0.5144704
0.46955657,0.46692783,0.4695035,0.4714457,0.48601174,0.5144708
0.4695583,0.46692875,0.46950564,0.4714442,0.48600984,0.5144712
0.4695563,0.4669289,0.46950355,0.4714458,0.48601222,0.5144709
0.46955636,0.46692944,0.46950322,0.4714465,0.48601317,0.51447135
0.46955866,0.46692747,0.4695057,0.47144288,0.486008,0.5144712
0.46955773,0.46692726,0.4695049,0.47144386,0.48600918,0.51447093
0.46955785,0.466928,0.46950498,0.47144428,0.48600984,0.5144712
0.4695554,0.46692944,0.46950284,0.47144753,0.48601446,0.51447076
0.46955624,0.46692848,0.4695035,0.47144544,0.4860117,0.51447076
0.4695562,0.46692768,0.46950376,0.47144482,0.48601112,0.51447016
0.46955717,0.46692774,0.46950403,0.4714445,0.48601022,0.514471
0.46955764,0.46692798,0.4695045,0.47144452,0.48601013,0.5144711
0.46955758,0.46692732,0.4695047,0.471444,0.48600966,0.5144705
0.46955654,0.4669278,0.46950376,0.47144488,0.48601115,0.51447046
0.46955615,0.46692783,0.46950358,0.4714458,0.48601204,0.51447034
0.46955764,0.46692747,0.46950504,0.47144395,0.4860094,0.51447076
0.4695585,0.4669276,0.469506,0.47144276,0.4860079,0.51447076
0.46955797,0.46692854,0.46950486,0.47144464,0.48601046,0.51447135
0.46955678,0.46692902,0.469504,0.47144637,0.48601255,0.5144712
0.46955645,0.4669286,0.4695039,0.47144493,0.48601127,0.51447076
0.46955618,0.46692806,0.46950376,0.471445,0.48601133,0.51447034
0.4695591,0.4669268,0.46950573,0.47144216,0.4860068,0.5144714
0.4695563,0.4669293,0.4695031,0.47144702,0.48601374,0.51447123
0.46955663,0.46692798,0.46950385,0.4714454,0.48601153,0.5144705
0.4695563,0.46692806,0.46950376,0.47144583,0.4860121,0.5144704
0.46955726,0.46692872,0.4695043,0.47144493,0.4860109,0.5144713
0.46955803,0.46692672,0.46950525,0.4714428,0.4860081,0.51447046
0.46955842,0.46692765,0.46950537,0.4714438,0.48600906,0.51447123
0.46955925,0.46692666,0.4695061,0.47144184,0.48600662,0.51447093
0.46955776,0.46692902,0.46950457,0.471445,0.4860109,0.51447153
0.46955663,0.4669284,0.46950364,0.471446,0.48601222,0.5144709
0.4695578,0.4669276,0.46950457,0.471444,0.4860095,0.5144711
0.46955588,0.4669295,0.469503,0.4714476,0.48601452,0.51447093
0.46955758,0.46692854,0.4695046,0.47144493,0.48601058,0.5144714
0.46955523,0.46692988,0.46950278,0.47144774,0.486015,0.51447064
0.46955502,0.46692976,0.4695027,0.471448,0.4860154,0.51447034
0.46955732,0.46692806,0.46950415,0.47144556,0.48601148,0.5144711
0.46955633,0.46692726,0.46950355,0.4714448,0.48601076,0.51447034
0.4695563,0.46692976,0.46950373,0.47144637,0.48601305,0.5144711
0.4695563,0.46692884,0.46950397,0.47144595,0.48601228,0.5144707
0.46955705,0.46692806,0.4695047,0.47144386,0.4860097,0.5144706
0.4695563,0.46692964,0.46950316,0.47144696,0.48601374,0.5144713
0.46955913,0.466927,0.46950638,0.47144136,0.4860061,0.5144711
0.46955818,0.4669276,0.46950483,0.471444,0.48600933,0.5144713
0.46955618,0.46692884,0.4695037,0.47144535,0.48601192,0.5144705
0.46955678,0.46692953,0.46950403,0.47144595,0.48601228,0.5144713
0.46955824,0.46692854,0.46950498,0.47144413,0.48600972,0.5144716
0.46955892,0.46692795,0.46950603,0.47144267,0.48600775,0.5144713
0.46955547,0.46692976,0.46950305,0.47144714,0.4860141,0.51447076
0.46955723,0.46692786,0.4695043,0.47144476,0.4860107,0.5144707
0.4695579,0.46692774,0.469505,0.47144413,0.48600975,0.51447093
0.46955818,0.46692815,0.46950522,0.47144434,0.48600966,0.5144714
0.46955726,0.4669287,0.46950403,0.4714452,0.48601115,0.51447135
0.46955708,0.4669288,0.46950448,0.4714447,0.48601082,0.514471
0.46955705,0.46692777,0.46950394,0.47144535,0.48601127,0.51447076
0.46955764,0.466927,0.46950483,0.4714436,0.4860091,0.5144704
0.4695565,0.46692795,0.46950358,0.4714452,0.48601153,0.5144705
0.4695575,0.46692815,0.46950436,0.47144517,0.48601103,0.5144712
0.4695577,0.46692765,0.4695051,0.4714432,0.48600888,0.5144706
0.46955624,0.4669293,0.46950355,0.47144648,0.48601317,0.5144708
0.4695554,0.46693012,0.46950236,0.47144866,0.48601583,0.51447123
0.46955657,0.46692917,0.4695037,0.47144568,0.48601234,0.51447093
0.46955544,0.46692854,0.46950254,0.47144753,0.48601425,0.51447064
0.46955624,0.46692702,0.46950337,0.47144517,0.48601115,0.5144703
0.46955904,0.46692717,0.46950573,0.47144264,0.4860076,0.51447135
0.46955672,0.46692833,0.46950373,0.4714458,0.48601183,0.5144711
0.46955508,0.46692896,0.46950296,0.47144714,0.48601404,0.5144702
0.46955824,0.46692768,0.469505,0.4714445,0.4860099,0.5144712
0.4695581,0.46692705,0.46950537,0.47144327,0.48600855,0.51447064
0.46955845,0.46692696,0.46950552,0.4714424,0.48600742,0.5144709
0.46955642,0.46692914,0.4695037,0.47144607,0.48601246,0.51447105
0.46955758,0.4669282,0.46950457,0.47144425,0.48601004,0.5144711
0.4695563,0.46692944,0.46950343,0.47144705,0.48601374,0.514471
0.46955696,0.46692964,0.46950406,0.47144666,0.48601305,0.5144713
0.46955812,0.46692666,0.46950552,0.47144213,0.4860073,0.51447034
0.4695579,0.46692753,0.46950525,0.4714438,0.48600918,0.51447076
0.4695573,0.46692732,0.46950468,0.4714434,0.48600906,0.51447046
0.46955708,0.46692854,0.46950457,0.47144434,0.48601052,0.51447076
0.4695585,0.4669276,0.46950588,0.47144282,0.48600787,0.5144711
0.46955612,0.46692857,0.46950334,0.4714464,0.48601297,0.51447064
0.46955797,0.4669288,0.4695047,0.4714452,0.4860108,0.51447165
0.46955797,0.46692678,0.46950546,0.47144267,0.4860078,0.51447046
0.46955687,0.4669287,0.46950424,0.47144514,0.48601148,0.5144709
0.46955818,0.4669268,0.46950525,0.47144336,0.48600832,0.5144709
0.4695577,0.46692806,0.46950504,0.47144362,0.4860093,0.5144709
0.46955824,0.4669271,0.46950504,0.47144327,0.48600832,0.5144713
0.4695563,0.4669294,0.4695035,0.47144666,0.4860133,0.51447093
0.4695563,0.46692848,0.46950358,0.47144538,0.4860119,0.51447064
0.46955884,0.4669264,0.46950555,0.47144228,0.48600692,0.5144711
0.46955785,0.46692732,0.46950483,0.47144395,0.48600945,0.5144708
0.46955878,0.46692795,0.4695061,0.47144252,0.48600763,0.51447123
0.46955714,0.46692768,0.4695045,0.47144362,0.48600963,0.51447046
0.46955764,0.4669274,0.4695047,0.47144407,0.4860095,0.5144709
0.4695585,0.4669272,0.46950546,0.4714433,0.48600847,0.51447093
0.4695554,0.46692896,0.46950257,0.4714475,0.48601454,0.5144706
0.46955663,0.46692824,0.46950364,0.47144544,0.4860115,0.51447105
0.46955642,0.46692848,0.4695037,0.47144568,0.48601204,0.5144707
0.46955726,0.466928,0.4695043,0.4714444,0.48601034,0.5144709
0.46955577,0.4669287,0.4695028,0.47144732,0.48601404,0.51447064
0.4695589,0.4669272,0.46950617,0.47144222,0.4860072,0.51447093
0.46955734,0.46692705,0.46950483,0.47144386,0.48600945,0.5144703
0.46955624,0.4669282,0.469504,0.4714444,0.48601073,0.5144702
0.46955636,0.4669293,0.46950325,0.47144628,0.48601297,0.5144712
0.46955684,0.46692893,0.46950415,0.47144553,0.48601192,0.51447076
0.46955684,0.46692765,0.46950412,0.4714445,0.48601052,0.51447046
0.46955898,0.46692693,0.46950606,0.47144222,0.48600718,0.5144709
0.46955678,0.46692783,0.46950397,0.47144535,0.48601127,0.51447076
0.46955755,0.46692714,0.46950445,0.47144395,0.48600948,0.51447076
0.46955785,0.46692768,0.46950483,0.47144347,0.48600897,0.5144711
0.46955597,0.46692902,0.46950316,0.471447,0.48601377,0.51447076
0.46955717,0.4669271,0.46950474,0.47144377,0.48600933,0.51447034
0.4695563,0.46692842,0.4695041,0.47144553,0.48601183,0.51447034
0.469558,0.46692678,0.46950528,0.4714431,0.48600832,0.5144705
0.46955678,0.46692726,0.4695039,0.47144485,0.48601064,0.51447046
0.46955666,0.4669293,0.46950403,0.47144628,0.48601267,0.514471
0.46955657,0.46692944,0.46950403,0.47144568,0.48601222,0.514471
0.46955732,0.4669276,0.46950462,0.4714446,0.48601007,0.5144707
0.46955606,0.46692955,0.46950343,0.47144622,0.48601303,0.5144709
0.4695591,0.46692732,0.46950617,0.47144175,0.48600674,0.5144711
0.46955687,0.46692896,0.4695041,0.4714459,0.48601204,0.5144711
0.46955615,0.46692684,0.4695035,0.47144467,0.48601064,0.5144701
0.46955755,0.46692678,0.4695046,0.47144422,0.48600957,0.5144705
0.4695574,0.46692705,0.46950474,0.47144374,0.48600918,0.51447046
0.46955615,0.46692944,0.4695033,0.47144693,0.4860136,0.514471
0.46955582,0.46692875,0.46950313,0.47144693,0.48601362,0.51447064
0.46955582,0.46692854,0.46950296,0.47144717,0.48601368,0.51447064
0.46955958,0.46692604,0.4695067,0.47144035,0.48600465,0.514471
0.4695579,0.46692747,0.46950513,0.47144362,0.48600906,0.5144709
0.46955696,0.4669282,0.4695047,0.4714444,0.48601028,0.5144705
0.46955824,0.4669259,0.46950525,0.47144285,0.4860076,0.5144705
0.46955663,0.46692857,0.46950343,0.4714457,0.4860119,0.51447123
0.46955866,0.46692646,0.46950552,0.47144207,0.48600692,0.5144709
0.46955726,0.46692815,0.46950427,0.47144476,0.48601067,0.514471
0.46955833,0.46692896,0.4695053,0.47144437,0.48601002,0.51447153
0.46955636,0.4669281,0.46950367,0.4714451,0.4860114,0.5144705
0.4695569,0.46692806,0.46950397,0.47144476,0.48601082,0.51447076
0.4695586,0.4669262,0.46950537,0.47144282,0.4860075,0.5144709
0.46955496,0.4669299,0.4695021,0.47144887,0.48601618,0.51447093
0.46955642,0.46692824,0.46950376,0.47144488,0.48601133,0.51447046
0.46955857,0.46692583,0.46950558,0.47144255,0.48600724,0.5144705
0.4695561,0.4669277,0.4695034,0.47144538,0.48601165,0.5144703
0.46955657,0.46692765,0.4695041,0.47144493,0.48601082,0.51447034
0.46955684,0.46692902,0.46950436,0.47144598,0.48601222,0.5144709
0.46955603,0.46692824,0.4695035,0.47144595,0.48601237,0.5144704
0.46955752,0.4669297,0.46950483,0.4714454,0.4860116,0.5144714
0.46955624,0.46692875,0.46950337,0.47144657,0.48601303,0.51447076
0.46955696,0.46692845,0.4695041,0.471445,0.4860109,0.5144711
0.46955743,0.46692774,0.4695045,0.47144395,0.48600963,0.5144708
0.46955597,0.46692955,0.46950364,0.471446,0.48601294,0.51447064
0.46955866,0.46692717,0.46950582,0.47144276,0.48600793,0.51447076
0.46955535,0.46693024,0.46950245,0.47144827,0.48601562,0.5144711
0.46955836,0.46692833,0.46950525,0.4714438,0.4860094,0.5144715
0.46955812,0.4669288,0.4695051,0.4714445,0.4860102,0.51447135
0.46955797,0.4669269,0.4695047,0.47144374,0.48600894,0.514471
0.46955934,0.46692604,0.46950653,0.47144082,0.48600522,0.51447076
0.46955648,0.46692914,0.46950373,0.4714457,0.486012,0.5144712
0.46955743,0.46692765,0.46950483,0.47144368,0.4860095,0.51447046
0.46955746,0.4669276,0.46950448,0.4714445,0.48601002,0.51447076
0.4695561,0.46692815,0.4695037,0.47144526,0.4860116,0.51447046
0.46955842,0.46692774,0.46950564,0.47144282,0.48600814,0.5144711
0.46955833,0.4669274,0.46950537,0.4714427,0.48600793,0.5144711
0.4695585,0.46692774,0.46950585,0.47144327,0.48600852,0.51447105
0.46955797,0.4669282,0.46950498,0.47144377,0.48600924,0.51447135
0.4695561,0.466928,0.4695035,0.4714452,0.4860116,0.51447034
0.46955714,0.46692902,0.46950457,0.4714446,0.4860107,0.5144712
0.46955603,0.466929,0.46950322,0.47144666,0.48601317,0.5144709
0.4695561,0.46692875,0.4695036,0.47144568,0.48601204,0.51447064
0.46955866,0.4669258,0.46950558,0.47144222,0.4860068,0.51447064
0.46955797,0.46692744,0.4695051,0.47144395,0.48600912,0.514471
0.46955687,0.4669276,0.4695045,0.47144368,0.48600957,0.5144703
0.469557,0.4669284,0.46950457,0.4714444,0.48601052,0.5144705
0.46955758,0.46692753,0.4695047,0.47144464,0.48601007,0.5144709
0.4695589,0.46692657,0.46950564,0.4714426,0.48600745,0.51447093
0.46955565,0.46692944,0.4695032,0.4714472,0.48601404,0.51447076
0.46955857,0.46692744,0.4695056,0.47144282,0.48600805,0.51447105
0.46955785,0.46692842,0.4695052,0.47144404,0.4860097,0.5144711
0.46955526,0.46692923,0.46950236,0.471448,0.48601517,0.51447064
0.46955812,0.4669278,0.46950546,0.47144365,0.48600906,0.5144709
0.46955717,0.46692815,0.4695046,0.4714438,0.48600987,0.51447064
0.46955568,0.46692917,0.46950293,0.47144723,0.48601398,0.51447076
0.46955705,0.46692863,0.46950457,0.4714452,0.48601136,0.51447064
0.4695583,0.46692827,0.46950564,0.4714436,0.48600894,0.51447123
0.46955582,0.46692902,0.46950278,0.4714472,0.4860141,0.5144709
0.46955615,0.46692932,0.46950373,0.47144654,0.48601317,0.51447064
0.4695585,0.46692643,0.46950588,0.47144246,0.4860073,0.5144705
0.4695563,0.4669282,0.4695035,0.47144562,0.48601213,0.51447046
0.4695584,0.4669289,0.46950552,0.47144392,0.48600957,0.51447135
0.46955642,0.466929,0.46950355,0.4714458,0.48601222,0.51447105
0.46955824,0.4669263,0.46950504,0.47144255,0.48600748,0.51447076
0.46955743,0.46692923,0.4695045,0.471445,0.4860112,0.51447135
0.4695578,0.46692854,0.46950483,0.4714445,0.48601002,0.5144714
0.46955788,0.4669282,0.46950477,0.47144434,0.48600978,0.51447135
