open,high,low,close,volume,return_pct
0.47433677,0.46962938,0.47186702,0.47509855,0.49175215,0.5054293
0.47433612,0.46962863,0.47186723,0.4750974,0.4917528,0.50542873
0.47433656,0.46963027,0.47186786,0.475098,0.49175307,0.505429
0.47433716,0.4696289,0.47186697,0.47509837,0.4917519,0.50542957
0.4743367,0.46962926,0.47186723,0.47509828,0.49175256,0.5054291
0.47433618,0.46962777,0.47186628,0.47509786,0.49175173,0.5054291
0.47433677,0.46963048,0.47186837,0.47509745,0.49175355,0.50542897
0.4743365,0.4696284,0.47186643,0.47509822,0.4917516,0.5054293
0.4743365,0.46962878,0.47186697,0.47509784,0.49175215,0.5054292
0.4743362,0.46962982,0.47186756,0.47509807,0.49175307,0.50542873
0.47433695,0.46962988,0.47186697,0.47509924,0.4917519,0.50542945
0.47433746,0.4696292,0.4718669,0.47509888,0.49175173,0.5054297
0.47433662,0.4696282,0.47186705,0.47509733,0.4917524,0.5054291
0.47433656,0.46962905,0.47186676,0.47509876,0.49175197,0.50542927
0.4743372,0.46962947,0.4718673,0.47509822,0.49175227,0.50542945
0.47433662,0.46962854,0.47186735,0.47509697,0.4917526,0.5054291
0.47433618,0.46962866,0.471867,0.47509745,0.4917524,0.50542897
0.4743364,0.46962893,0.4718673,0.47509775,0.49175277,0.50542885
0.47433606,0.4696274,0.47186655,0.47509694,0.4917521,0.5054289
0.47433656,0.46962848,0.4718669,0.47509795,0.49175215,0.5054292
0.4743365,0.4696285,0.47186676,0.47509813,0.4917521,0.50542915
0.47433633,0.46962893,0.47186714,0.47509792,0.49175256,0.50542897
0.47433656,0.4696301,0.4718675,0.47509855,0.49175268,0.5054291
0.47433677,0.46963036,0.47186735,0.47509897,0.49175242,0.5054293
0.47433624,0.4696286,0.47186682,0.47509784,0.49175215,0.505429
0.47433662,0.46962956,0.47186708,0.4750985,0.49175227,0.5054292
0.47433624,0.4696284,0.4718673,0.475097,0.49175283,0.50542873
0.47433603,0.46962848,0.471867,0.47509757,0.49175256,0.5054288
0.47433612,0.4696296,0.47186723,0.47509822,0.49175256,0.5054289
0.47433662,0.46962947,0.47186756,0.47509784,0.4917529,0.5054291
0.47433716,0.46962994,0.4718673,0.47509888,0.49175227,0.50542945
0.4743358,0.46962747,0.47186664,0.47509694,0.4917524,0.5054287
0.47433662,0.46962982,0.4718676,0.47509786,0.49175268,0.5054291
0.47433618,0.4696292,0.47186735,0.4750977,0.4917529,0.50542885
0.47433704,0.46962848,0.4718667,0.475098,0.49175167,0.50542957
0.47433704,0.46962908,0.4718673,0.47509784,0.49175233,0.5054294
0.47433656,0.46962854,0.4718669,0.4750979,0.49175203,0.50542927
0.47433612,0.4696285,0.4718673,0.47509703,0.49175283,0.50542873
0.47433674,0.46962857,0.47186732,0.4750973,0.49175256,0.50542915
0.47433656,0.46962807,0.47186637,0.47509825,0.49175164,0.5054293
0.47433728,0.46962988,0.47186735,0.47509882,0.49175233,0.50542945
0.4743357,0.46962848,0.47186723,0.4750969,0.49175298,0.50542855
0.47433695,0.4696302,0.47186744,0.47509855,0.49175233,0.50542945
0.47433683,0.4696297,0.47186723,0.47509885,0.4917524,0.50542927
0.47433645,0.46962807,0.47186634,0.4750983,0.49175167,0.5054292
0.4743366,0.4696302,0.47186726,0.47509888,0.49175233,0.50542927
0.4743359,0.4696276,0.4718667,0.47509718,0.49175245,0.50542873
0.4743363,0.4696296,0.4718679,0.47509715,0.49175325,0.50542885
0.4743363,0.46962866,0.47186697,0.47509784,0.4917524,0.50542897
0.4743364,0.4696291,0.47186708,0.47509816,0.4917524,0.5054291
0.4743367,0.4696283,0.4718663,0.47509855,0.49175152,0.5054294
0.47433603,0.46962935,0.47186723,0.47509804,0.49175262,0.50542885
0.47433618,0.4696288,0.47186708,0.4750975,0.49175256,0.50542885
0.4743375,0.46962902,0.47186676,0.4750987,0.49175152,0.5054297
0.4743369,0.46963015,0.47186753,0.47509885,0.49175268,0.5054292
0.47433662,0.4696302,0.47186762,0.4750986,0.49175295,0.50542897
0.47433615,0.46962756,0.47186628,0.47509778,0.4917518,0.505429
0.4743368,0.46962807,0.47186622,0.47509855,0.49175134,0.5054295
0.474336,0.46962947,0.47186765,0.47509772,0.49175328,0.5054286
0.47433704,0.46962905,0.4718668,0.47509843,0.4917517,0.5054295
0.4743367,0.46962935,0.47186708,0.47509855,0.49175227,0.5054292
0.47433645,0.46963042,0.47186822,0.47509784,0.4917537,0.50542873
0.47433665,0.46962857,0.47186694,0.47509795,0.49175215,0.5054292
0.4743357,0.46962956,0.47186783,0.4750969,0.49175355,0.5054284
0.47433677,0.4696286,0.47186637,0.47509888,0.49175158,0.5054294
0.47433612,0.46962738,0.4718662,0.47509778,0.49175173,0.505429
0.4743362,0.46962968,0.4718678,0.47509784,0.4917534,0.5054286
0.47433645,0.46962786,0.4718667,0.47509757,0.4917521,0.5054291
0.4743367,0.46962875,0.47186676,0.47509843,0.49175197,0.5054293
0.47433674,0.46962935,0.4718672,0.47509816,0.4917522,0.5054293
0.47433645,0.469628,0.47186637,0.47509828,0.4917517,0.5054292
0.47433606,0.4696286,0.4718667,0.47509807,0.49175215,0.50542897
0.47433665,0.46962866,0.47186723,0.4750975,0.4917524,0.5054292
0.47433695,0.46962932,0.47186744,0.47509813,0.49175262,0.5054292
0.47433627,0.4696292,0.47186723,0.47509784,0.49175256,0.50542897
0.47433597,0.469629,0.47186732,0.4750976,0.491753,0.5054286
0.47433642,0.4696286,0.4718667,0.47509837,0.4917521,0.5054291
0.4743357,0.4696294,0.4718675,0.47509772,0.49175325,0.5054285
0.47433656,0.46962848,0.47186655,0.47509822,0.49175176,0.50542927
0.4743369,0.46962914,0.47186697,0.4750985,0.49175203,0.50542945
0.4743363,0.46963006,0.4718675,0.47509843,0.49175277,0.50542897
0.47433645,0.4696286,0.47186694,0.47509795,0.49175227,0.5054291
0.4743358,0.4696291,0.47186768,0.47509697,0.4917535,0.5054284
0.47433662,0.46962795,0.47186643,0.47509798,0.49175158,0.5054293
0.47433612,0.46962827,0.47186685,0.4750975,0.49175242,0.50542885
0.47433692,0.46963033,0.47186756,0.47509867,0.49175262,0.50542927
0.47433612,0.46962917,0.47186697,0.47509846,0.4917524,0.50542885
0.47433662,0.46962994,0.4718676,0.47509837,0.49175286,0.5054291
0.47433662,0.46963015,0.47186783,0.4750978,0.49175307,0.505429
0.4743364,0.4696302,0.47186822,0.47509763,0.4917537,0.5054287
0.4743365,0.4696286,0.4718669,0.475098,0.49175215,0.5054292
0.47433597,0.46962753,0.4718664,0.47509763,0.4917521,0.50542885
0.474337,0.4696283,0.4718669,0.47509792,0.4917521,0.5054293
0.4743364,0.46962926,0.4718674,0.47509778,0.4917529,0.50542885
0.474337,0.46963027,0.47186765,0.4750985,0.4917526,0.5054293
0.4743364,0.4696281,0.47186682,0.4750975,0.49175218,0.5054291
0.47433612,0.469628,0.47186682,0.4750973,0.49175233,0.50542885
0.47433633,0.46962908,0.47186735,0.47509784,0.49175295,0.5054288
0.47433734,0.46962982,0.47186708,0.47509906,0.491752,0.50542957
0.47433686,0.4696291,0.4718674,0.47509778,0.4917526,0.5054292
0.47433558,0.46962917,0.4718676,0.4750969,0.49175337,0.5054284
0.47433597,0.46962753,0.47186625,0.4750979,0.4917519,0.5054289
0.47433633,0.46962944,0.47186747,0.4750979,0.49175277,0.50542897
0.47433653,0.46962962,0.47186753,0.47509795,0.49175283,0.5054291
0.4743358,0.46962872,0.47186756,0.47509682,0.49175337,0.50542843
0.47433618,0.4696289,0.4718671,0.47509784,0.49175262,0.50542885
0.47433677,0.46962997,0.47186777,0.47509816,0.491753,0.5054291
0.4743369,0.46962994,0.47186735,0.4750986,0.49175245,0.50542927
0.47433656,0.46962887,0.47186702,0.47509784,0.4917522,0.50542915
0.4743364,0.46962813,0.47186643,0.47509828,0.49175176,0.5054292
0.47433656,0.46962902,0.47186682,0.47509855,0.49175215,0.50542915
0.4743366,0.4696288,0.47186664,0.47509828,0.4917517,0.5054293
0.47433677,0.46962988,0.47186705,0.47509918,0.49175215,0.5054293
0.47433612,0.4696294,0.4718678,0.47509664,0.49175325,0.50542873
0.47433567,0.46962714,0.4718667,0.47509652,0.49175254,0.50542855
0.47433692,0.4696284,0.47186628,0.47509888,0.49175137,0.50542957
0.47433677,0.46962988,0.4718674,0.47509843,0.4917526,0.5054292
0.47433606,0.46962947,0.4718675,0.47509778,0.49175307,0.50542873
0.47433645,0.46962982,0.47186762,0.4750979,0.49175283,0.505429
0.47433683,0.46963036,0.47186783,0.47509828,0.49175295,0.5054292
0.47433686,0.46962878,0.4718668,0.4750984,0.4917519,0.5054294
0.47433686,0.46962908,0.47186726,0.47509795,0.49175242,0.50542927
0.47433606,0.46962777,0.47186646,0.47509786,0.49175203,0.5054289
0.47433656,0.46962857,0.47186667,0.47509852,0.49175197,0.5054292
0.47433656,0.4696284,0.4718667,0.47509798,0.4917519,0.5054292
0.47433585,0.46962938,0.4718676,0.47509733,0.49175325,0.5054285
0.47433612,0.46962827,0.47186697,0.47509763,0.49175256,0.5054288
0.4743363,0.46962819,0.47186682,0.47509763,0.4917523,0.50542897
0.4743365,0.46963036,0.4718677,0.47509843,0.49175295,0.50542897
0.4743369,0.46962968,0.47186726,0.4750987,0.4917524,0.50542927
0.47433677,0.4696284,0.47186705,0.47509763,0.4917523,0.5054292
0.4743369,0.4696286,0.4718668,0.47509822,0.49175197,0.5054293
0.474337,0.46963015,0.47186735,0.4750986,0.4917522,0.50542945
0.474337,0.46962982,0.47186735,0.4750988,0.49175245,0.5054293
0.47433648,0.46962917,0.47186768,0.47509745,0.49175322,0.5054288
0.4743361,0.46962887,0.4718671,0.4750979,0.49175268,0.50542873
0.47433704,0.46962887,0.4718666,0.47509903,0.4917517,0.50542945
0.4743371,0.46963075,0.47186762,0.47509876,0.4917524,0.50542945
0.47433758,0.46962905,0.47186697,0.4750985,0.49175167,0.50542974
0.47433636,0.46962914,0.47186697,0.47509843,0.4917524,0.505429
0.4743367,0.4696281,0.47186655,0.47509798,0.49175173,0.5054293
0.47433645,0.46962956,0.47186714,0.4750987,0.49175256,0.50542897
0.47433645,0.4696293,0.47186717,0.47509792,0.49175227,0.5054292
0.4743359,0.46962833,0.4718674,0.47509658,0.49175316,0.5054285
0.47433734,0.46962985,0.47186708,0.47509894,0.49175185,0.5054297
0.47433564,0.46962875,0.471867,0.47509745,0.49175256,0.5054287
0.4743361,0.46962956,0.47186714,0.4750981,0.49175242,0.50542897
0.4743365,0.46962973,0.47186756,0.475098,0.49175283,0.505429
0.47433612,0.46962893,0.47186735,0.47509745,0.49175295,0.50542873
0.47433725,0.46962947,0.47186676,0.47509935,0.4917517,0.5054296
0.47433677,0.46962848,0.4718665,0.47509852,0.49175158,0.50542945
0.47433582,0.46962848,0.4718667,0.47509757,0.4917522,0.50542885
0.47433695,0.46962994,0.47186744,0.4750984,0.4917524,0.5054294
0.47433618,0.46962804,0.47186643,0.4750979,0.4917518,0.5054291
0.4743365,0.46962848,0.47186697,0.47509763,0.49175227,0.5054291
0.47433677,0.46962786,0.47186664,0.47509766,0.4917518,0.5054293
0.4743362,0.4696292,0.47186697,0.47509843,0.49175245,0.50542897
0.47433597,0.4696286,0.47186735,0.47509712,0.491753,0.5054286
0.47433624,0.46962747,0.47186595,0.475098,0.49175134,0.5054292
0.4743365,0.4696296,0.47186723,0.4750983,0.4917524,0.5054291
0.47433546,0.46962726,0.47186664,0.4750967,0.49175245,0.5054285
0.47433606,0.46962807,0.47186676,0.47509766,0.49175242,0.5054288
0.4743368,0.46962857,0.471867,0.47509778,0.4917521,0.5054293
0.47433585,0.46962893,0.4718672,0.47509748,0.4917528,0.50542873
0.4743366,0.46962985,0.47186777,0.47509784,0.491753,0.50542897
0.4743368,0.46962994,0.47186708,0.47509894,0.49175212,0.5054294
0.47433603,0.46962902,0.47186723,0.47509778,0.49175283,0.50542873
0.47433612,0.46962753,0.47186643,0.47509745,0.49175203,0.50542885
0.47433624,0.46962988,0.47186753,0.4750981,0.49175295,0.50542885
0.474337,0.46962973,0.4718675,0.4750983,0.49175248,0.5054293
0.4743359,0.46962863,0.47186708,0.4750977,0.49175283,0.5054286
0.474336,0.4696293,0.47186762,0.47509718,0.49175325,0.5054286
0.47433677,0.46962902,0.4718667,0.4750985,0.4917517,0.50542945
0.474337,0.46962848,0.4718667,0.47509843,0.49175176,0.50542945
0.474337,0.46962875,0.47186685,0.47509828,0.49175197,0.50542945
0.47433612,0.4696288,0.471867,0.47509804,0.49175256,0.50542885
0.4743364,0.4696276,0.47186628,0.47509763,0.4917516,0.5054292
0.47433656,0.4696282,0.4718662,0.47509882,0.49175158,0.5054293
0.47433737,0.46962947,0.4718669,0.47509894,0.4917517,0.5054297
0.47433624,0.4696302,0.471868,0.47509795,0.49175355,0.5054286
0.47433585,0.46962908,0.47186697,0.475098,0.4917525,0.5054288
0.47433585,0.46962747,0.4718667,0.47509703,0.49175245,0.5054287
0.4743359,0.46962807,0.47186714,0.47509658,0.49175277,0.5054287
0.47433704,0.46962848,0.47186676,0.47509822,0.49175176,0.50542945
0.47433612,0.46962908,0.4718675,0.4750971,0.491753,0.50542873
0.47433606,0.46962947,0.4718673,0.47509784,0.49175262,0.50542885
0.47433606,0.46962997,0.47186804,0.47509763,0.49175376,0.5054285
0.47433633,0.46962932,0.47186732,0.4750978,0.49175268,0.50542897
0.47433615,0.46962875,0.47186697,0.47509795,0.49175254,0.50542885
0.47433656,0.46962985,0.4718673,0.47509855,0.49175256,0.5054291
0.47433585,0.4696292,0.47186777,0.47509667,0.49175343,0.5054285
0.47433704,0.4696288,0.4718669,0.47509828,0.49175197,0.50542945
0.47433683,0.46963006,0.4718674,0.47509858,0.49175254,0.5054292
0.47433656,0.46962893,0.47186676,0.4750981,0.49175185,0.5054293
0.47433585,0.4696283,0.47186676,0.47509763,0.4917524,0.50542873
0.4743359,0.46962956,0.47186723,0.47509816,0.49175268,0.50542873
0.4743369,0.46962968,0.471867,0.47509894,0.49175197,0.50542945
0.4743365,0.46962997,0.47186747,0.4750985,0.4917528,0.50542897
0.47433618,0.46962875,0.4718666,0.4750982,0.49175194,0.5054291
0.47433677,0.46962857,0.47186655,0.47509873,0.49175176,0.5054293
0.47433582,0.4696293,0.47186777,0.47509685,0.4917533,0.50542855
0.47433624,0.46962827,0.47186682,0.47509736,0.49175218,0.505429
0.47433627,0.46962833,0.47186658,0.47509795,0.49175194,0.50542915
0.47433645,0.4696293,0.47186735,0.47509763,0.49175262,0.505429
0.4743369,0.46963027,0.4718674,0.4750989,0.4917525,0.50542927
0.4743367,0.46962902,0.4718669,0.47509855,0.49175215,0.50542927
0.4743367,0.46962813,0.47186622,0.47509855,0.49175143,0.50542945
0.4743369,0.4696293,0.47186705,0.47509834,0.4917521,0.50542945
0.47433656,0.46962798,0.47186634,0.47509816,0.4917515,0.5054293
0.47433633,0.4696294,0.4718675,0.47509745,0.49175283,0.50542897
0.47433695,0.4696293,0.4718671,0.4750986,0.49175227,0.5054293
0.4743373,0.46962935,0.47186705,0.47509882,0.49175203,0.50542957
0.47433597,0.46962857,0.47186697,0.4750977,0.49175256,0.50542873
0.47433612,0.46962893,0.47186697,0.47509772,0.4917523,0.50542897
0.47433645,0.4696277,0.4718659,0.47509843,0.49175116,0.5054293
0.47433636,0.4696292,0.4718675,0.4750975,0.4917529,0.50542885
0.4743363,0.46962973,0.47186765,0.4750979,0.49175313,0.50542873
0.4743365,0.46962908,0.4718675,0.47509742,0.4917529,0.50542897
0.47433674,0.46962968,0.47186708,0.47509876,0.49175218,0.5054293
0.47433624,0.46962982,0.47186768,0.47509763,0.49175307,0.50542885
0.47433656,0.46963015,0.47186762,0.4750982,0.49175268,0.50542915
0.47433624,0.46962813,0.47186708,0.4750973,0.49175268,0.5054288
0.47433624,0.46962827,0.47186702,0.47509727,0.49175256,0.5054288
0.47433624,0.46962965,0.47186756,0.47509784,0.491753,0.5054288
0.47433656,0.46962848,0.47186643,0.4750985,0.49175167,0.5054293
0.4743365,0.46962795,0.47186682,0.47509745,0.4917522,0.5054291
0.4743363,0.46962819,0.47186655,0.4750979,0.49175188,0.5054291
0.47433645,0.46962944,0.47186765,0.47509733,0.491753,0.50542885
0.47433564,0.46962932,0.47186777,0.47509715,0.49175358,0.5054283
0.47433624,0.46962866,0.47186708,0.47509763,0.49175256,0.5054289
0.47433645,0.46962902,0.47186735,0.47509754,0.4917526,0.5054291
0.47433603,0.4696274,0.47186664,0.47509727,0.49175233,0.5054288
0.4743357,0.46962872,0.47186753,0.4750967,0.4917533,0.50542843
0.4743366,0.46963012,0.47186786,0.47509775,0.491753,0.5054291
0.47433618,0.46962985,0.47186738,0.47509816,0.49175277,0.50542885
0.4743366,0.46962893,0.47186708,0.47509795,0.49175227,0.5054292
0.47433645,0.46962988,0.47186783,0.47509778,0.49175313,0.50542885
0.4743359,0.46962756,0.47186616,0.47509778,0.49175176,0.50542897
0.4743365,0.46962866,0.47186697,0.4750979,0.4917522,0.50542915
0.47433597,0.46962973,0.47186777,0.4750978,0.49175337,0.5054286
0.47433707,0.46963063,0.47186765,0.4750991,0.49175268,0.5054293
0.47433645,0.46962813,0.47186697,0.47509736,0.4917524,0.505429
0.47433716,0.46962914,0.4718674,0.47509778,0.49175245,0.50542945
0.47433612,0.46962947,0.47186735,0.47509757,0.49175268,0.5054289
0.47433662,0.46963027,0.4718682,0.47509742,0.49175343,0.50542897
0.47433645,0.4696292,0.47186723,0.4750979,0.49175256,0.50542897
0.47433677,0.46962973,0.47186723,0.47509876,0.4917524,0.5054292
0.4743363,0.46962863,0.47186697,0.4750979,0.49175245,0.50542897
0.47433618,0.4696275,0.47186628,0.4750977,0.4917517,0.5054291
0.47433695,0.46962872,0.47186702,0.47509834,0.49175227,0.5054293
0.474336,0.46962786,0.47186697,0.47509703,0.49175262,0.5054287
0.4743367,0.46962902,0.47186646,0.47509915,0.49175158,0.50542945
0.4743365,0.46962845,0.4718665,0.47509852,0.49175185,0.5054292
0.47433627,0.46962962,0.47186756,0.4750979,0.491753,0.50542885
0.47433734,0.46963027,0.47186756,0.47509903,0.49175256,0.50542945
